General Administration & Finance|Mayor|Community Investment|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-3597348
General Administration & Finance|Mayor|Community Investment|Unappropriated Fund Balance,1064184
General Administration & Finance|Mayor|Community Investment|Unappropriated Fund Balance|Unappropriated Fund Balance,1064184
General Administration & Finance|Mayor|Community Investment|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,1064184
General Administration & Finance|Mayor|General Fund,24013939
General Administration & Finance|Mayor|General Fund|General Fund Support,24013939
General Administration & Finance|Mayor|General Fund|General Fund Support|General Fund Support,24013939
General Administration & Finance|Mayor|General Fund|General Fund Support|General Fund Support|General Fund Support,24013939
General Administration & Finance|Mayor|Homeless Services,0
General Administration & Finance|Mayor|Homeless Services|Expenditure Recovery,13947318
General Administration & Finance|Mayor|Homeless Services|Expenditure Recovery|Recovery for Svcs to AAO Funds,13947318
General Administration & Finance|Mayor|Homeless Services|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Homelessness Services (Aao),13947318
General Administration & Finance|Mayor|Homeless Services|Transfer Adjustments-Sources,-13947318
General Administration & Finance|Mayor|Homeless Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-13947318
General Administration & Finance|Mayor|Homeless Services|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-13947318
General Administration & Finance|Mayor|Office Of Strategic Partnerships,150000
General Administration & Finance|Mayor|Office Of Strategic Partnerships|Other Revenues,150000
General Administration & Finance|Mayor|Office Of Strategic Partnerships|Other Revenues|Private Grants,150000
General Administration & Finance|Mayor|Office Of Strategic Partnerships|Other Revenues|Private Grants|Private Grants,150000
General Administration & Finance|Mayor|Public Finance,589150
General Administration & Finance|Mayor|Public Finance|Unappropriated Fund Balance,589150
General Administration & Finance|Mayor|Public Finance|Unappropriated Fund Balance|Unappropriated Fund Balance,589150
General Administration & Finance|Mayor|Public Finance|Unappropriated Fund Balance|Unappropriated Fund Balance|Beginning Fund Balance-Budget Basis,589150
General Administration & Finance|Retirement System,28408930
General Administration & Finance|Retirement System|Employee Deferred Comp Plan,1168582
General Administration & Finance|Retirement System|Employee Deferred Comp Plan|Charges for Services,1167582
General Administration & Finance|Retirement System|Employee Deferred Comp Plan|Charges for Services|General Government Services,1167582
General Administration & Finance|Retirement System|Employee Deferred Comp Plan|Charges for Services|General Government Services|Other General Government Charges,1167582
General Administration & Finance|Retirement System|Employee Deferred Comp Plan|Interest & Investment Income,1000
General Administration & Finance|Retirement System|Employee Deferred Comp Plan|Interest & Investment Income|Interest,1000
General Administration & Finance|Retirement System|Employee Deferred Comp Plan|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,1000
General Administration & Finance|Retirement System|Investment,27240348
General Administration & Finance|Retirement System|Investment|Contributions (Ret, HSS, Health Care),26990348
General Administration & Finance|Retirement System|Investment|Contributions (Ret, HSS, Health Care)|Retirement - Contributions,26990348
General Administration & Finance|Retirement System|Investment|Contributions (Ret, HSS, Health Care)|Retirement - Contributions|Emp Retirement Contributions,26990348
General Administration & Finance|Retirement System|Investment|Interest & Investment Income,250000
General Administration & Finance|Retirement System|Investment|Interest & Investment Income|Interest,250000
General Administration & Finance|Retirement System|Investment|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,250000
General Administration & Finance|Treasurer/Tax Collector,39136601
General Administration & Finance|Treasurer/Tax Collector|Business Tax Fund,1745142
General Administration & Finance|Treasurer/Tax Collector|Business Tax Fund|Charges for Services,1745142
General Administration & Finance|Treasurer/Tax Collector|Business Tax Fund|Charges for Services|General Government Services,1745142
General Administration & Finance|Treasurer/Tax Collector|Business Tax Fund|Charges for Services|General Government Services|Other General Government Charges,436142
General Administration & Finance|Treasurer/Tax Collector|Business Tax Fund|Charges for Services|General Government Services|TTX - Collection Costs,1309000
General Administration & Finance|Treasurer/Tax Collector|Business Tax Fund|Expenditure Recovery,775170
General Administration & Finance|Treasurer/Tax Collector|Business Tax Fund|Expenditure Recovery|Recovery for Svcs to AAO Funds,775170
General Administration & Finance|Treasurer/Tax Collector|Business Tax Fund|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Environment (AAO),253386
General Administration & Finance|Treasurer/Tax Collector|Business Tax Fund|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Public Transportation(AAO),521784
General Administration & Finance|Treasurer/Tax Collector|Business Tax Fund|Transfer Adjustments-Sources,-775170
General Administration & Finance|Treasurer/Tax Collector|Business Tax Fund|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-775170
General Administration & Finance|Treasurer/Tax Collector|Business Tax Fund|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-775170
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue,510349
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Charges for Services,510349
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Charges for Services|General Government Services,510349
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Charges for Services|General Government Services|Delinquent Business Tax Collection Fee,75000
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Charges for Services|General Government Services|Installment Fees,35000
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Charges for Services|General Government Services|TTX - Collection Costs,50000
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Charges for Services|General Government Services|TTX - Commissions,300349
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Charges for Services|General Government Services|TTX - Escrow Fees,50000
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Expenditure Recovery,1443643
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Expenditure Recovery|Recovery for Svcs to AAO Funds,1443643
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Bus & Enc Dev (AAO),12286
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Comm Health Service (AAO),177830
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr SF General Hospital (AAO),1253527
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Transfer Adjustments-Sources,-1443643
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-1443643
General Administration & Finance|Treasurer/Tax Collector|Delinquent Revenue|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-1443643
General Administration & Finance|Treasurer/Tax Collector|General Fund,25553214
General Administration & Finance|Treasurer/Tax Collector|General Fund|General Fund Support,25553214
General Administration & Finance|Treasurer/Tax Collector|General Fund|General Fund Support|General Fund Support,25553214
General Administration & Finance|Treasurer/Tax Collector|General Fund|General Fund Support|General Fund Support|General Fund Support,25553214
General Administration & Finance|Treasurer/Tax Collector|Investment,4736104
General Administration & Finance|Treasurer/Tax Collector|Investment|Charges for Services,2234251
General Administration & Finance|Treasurer/Tax Collector|Investment|Charges for Services|General Government Services,2234251
General Administration & Finance|Treasurer/Tax Collector|Investment|Charges for Services|General Government Services|TTX - Credit Card Processing Fee,2234251
General Administration & Finance|Treasurer/Tax Collector|Investment|Expenditure Recovery,217000
General Administration & Finance|Treasurer/Tax Collector|Investment|Expenditure Recovery|Recovery for Svcs to AAO Funds,217000
General Administration & Finance|Treasurer/Tax Collector|Investment|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr Airport (AAO),217000
General Administration & Finance|Treasurer/Tax Collector|Investment|Interest & Investment Income,2501853
General Administration & Finance|Treasurer/Tax Collector|Investment|Interest & Investment Income|Interest,2501853
General Administration & Finance|Treasurer/Tax Collector|Investment|Interest & Investment Income|Interest|Interest Earned - Pooled Cash,2501853
General Administration & Finance|Treasurer/Tax Collector|Investment|Transfer Adjustments-Sources,-217000
General Administration & Finance|Treasurer/Tax Collector|Investment|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-217000
General Administration & Finance|Treasurer/Tax Collector|Investment|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-217000
General Administration & Finance|Treasurer/Tax Collector|Management,1359522
General Administration & Finance|Treasurer/Tax Collector|Management|Expenditure Recovery,30000
General Administration & Finance|Treasurer/Tax Collector|Management|Expenditure Recovery|Recovery for Svcs to AAO Funds,30000
General Administration & Finance|Treasurer/Tax Collector|Management|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr ADM (AAO),25000
General Administration & Finance|Treasurer/Tax Collector|Management|Expenditure Recovery|Recovery for Svcs to AAO Funds|Exp Rec Fr City Planning (AAO),5000
General Administration & Finance|Treasurer/Tax Collector|Management|Other Revenues,1359522
General Administration & Finance|Treasurer/Tax Collector|Management|Other Revenues|Private Grants,1359522
General Administration & Finance|Treasurer/Tax Collector|Management|Other Revenues|Private Grants|Private Grants,1359522
General Administration & Finance|Treasurer/Tax Collector|Management|Transfer Adjustments-Sources,-30000
General Administration & Finance|Treasurer/Tax Collector|Management|Transfer Adjustments-Sources|Transfer Adjustments-Sources,-30000
General Administration & Finance|Treasurer/Tax Collector|Management|Transfer Adjustments-Sources|Transfer Adjustments-Sources|Transfer Adjustments-Sources (Citywide),-30000
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing,1865260
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing|Charges for Services,1415260
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing|Charges for Services|General Government Services,1415260
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing|Charges for Services|General Government Services|Administrative Surcharge,1000
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing|Charges for Services|General Government Services|Assessment Admin Charge,409260
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing|Charges for Services|General Government Services|Condominium Conversions,14000
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing|Charges for Services|General Government Services|Delinquent Installment Collection Fee,402500
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing|Charges for Services|General Government Services|Installment Fees,20000
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing|Charges for Services|General Government Services|Other General Government Charges,110000
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing|Charges for Services|General Government Services|Redemption Fee,100000
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing|Charges for Services|General Government Services|TTX - Collection Costs,358500
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing|Expenditure Recovery,379552
General Administration & Finance|Treasurer/Tax Collector|Property Tax/Licensing|Expenditure Recovery|Recovery for Svcs to AAO Funds,379552
