Community Health,1547946103
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Mandatory Fringe Benefits|Retirement|Retire City Misc,76959
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Mandatory Fringe Benefits|Retirement|Retirement Pick Up (Prem/Oth Adjustment),-27
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Mandatory Fringe Benefits|Social Security,31235
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Mandatory Fringe Benefits|Social Security|Social Security (OASDI & HI),25034
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Mandatory Fringe Benefits|Social Security|Social Security - Medicare (HI Only),6201
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Mandatory Fringe Benefits|Unemployment Insurance,1283
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Mandatory Fringe Benefits|Unemployment Insurance|Unemployment Insurance,1283
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Materials & Supplies,34735
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Materials & Supplies|Materials & Supplies Budget Only,34735
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Materials & Supplies|Materials & Supplies Budget Only|Materials & Supplies-Budget,34735
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Non Personnel Services,5840
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Non Personnel Services|Other Current Expenses,4414
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Non Personnel Services|Other Current Expenses|Copy Machine,3200
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Non Personnel Services|Other Current Expenses|Other Current Expenses - Budget,314
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Non Personnel Services|Other Current Expenses|Printing,900
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Non Personnel Services|Training,850
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Non Personnel Services|Training|Training - Budget,850
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Non Personnel Services|Travel,576
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Non Personnel Services|Travel|Non-Air Travel - Employees,576
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Operating Transfers Out,16000
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Operating Transfers Out|Other Operating Transfers Out (Oto),16000
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Operating Transfers Out|Other Operating Transfers Out (Oto)|OTO to 1G-General Fund,16000
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Salaries,427723
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Salaries|Permanent Salaries-Misc,427723
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Salaries|Permanent Salaries-Misc|Misc-Regular,427723
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Services of Other Depts,117814
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Services of Other Depts|Services of Other Depts (AAO Funds),117814
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-ADM-General(AAO),44997
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-HR-Client Srvs/Recruit/Assess,7892
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Purch-Mail Services,1628
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-Rent Paid to Real Estate,48549
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Services of Other Depts|Services of Other Depts (AAO Funds)|GF-TIS-Telephone(AAO),4481
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-Purch-Reproduction,508
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Services of Other Depts|Services of Other Depts (AAO Funds)|IS-TIS-ISD Services-Infrastructure Cost,9759
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Transfer Adjustments-Uses,-16000
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-16000
Human Welfare & Neighborhood Development|Department of the Status of Women|Commission On Status Of Women|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-16000
Human Welfare & Neighborhood Development|Department of the Status of Women|Domestic Violence,210000
Human Welfare & Neighborhood Development|Department of the Status of Women|Domestic Violence|City Grant Programs,210000
Human Welfare & Neighborhood Development|Department of the Status of Women|Domestic Violence|City Grant Programs|City Grant Programs,210000
Human Welfare & Neighborhood Development|Department of the Status of Women|Domestic Violence|City Grant Programs|City Grant Programs|Community Based Organization Svcs-Budget,210000
Human Welfare & Neighborhood Development|Environment,15593682
Human Welfare & Neighborhood Development|Environment|Clean Air,540436
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits,138014
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Dental Coverage,6191
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Dental Coverage|Dental Coverage,6191
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Health Service,43592
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Health Service|Dependent Coverage-Miscellaneous,16969
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Health Service|Health Service-City Match,26623
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Other Fringe Benefits,1989
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Other Fringe Benefits|Fringe Adjustments-Budget,370
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Other Fringe Benefits|Long Term Disability Insurance,1619
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Retirement,59910
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Retirement|Retire City Misc,59910
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Social Security,25336
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Social Security|Social Security (OASDI & HI),20534
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Social Security|Social Security - Medicare (HI Only),4802
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Unemployment Insurance,996
Human Welfare & Neighborhood Development|Environment|Clean Air|Mandatory Fringe Benefits|Unemployment Insurance|Unemployment Insurance,996
Human Welfare & Neighborhood Development|Environment|Clean Air|Non Personnel Services,207154
Human Welfare & Neighborhood Development|Environment|Clean Air|Non Personnel Services|Other Current Expenses,115
Human Welfare & Neighborhood Development|Environment|Clean Air|Non Personnel Services|Other Current Expenses|Advertising,115
Human Welfare & Neighborhood Development|Environment|Clean Air|Non Personnel Services|Professional & Specialized Services,206289
Human Welfare & Neighborhood Development|Environment|Clean Air|Non Personnel Services|Professional & Specialized Services|Other Professional Services,206289
Human Welfare & Neighborhood Development|Environment|Clean Air|Non Personnel Services|Training,750
Human Welfare & Neighborhood Development|Environment|Clean Air|Non Personnel Services|Training|Training Costs Paid to Employees,750
Human Welfare & Neighborhood Development|Environment|Clean Air|Overhead,296362
Human Welfare & Neighborhood Development|Environment|Clean Air|Overhead|Overhead,296362
Human Welfare & Neighborhood Development|Environment|Clean Air|Overhead|Overhead|Department Overhead,296362
Human Welfare & Neighborhood Development|Environment|Clean Air|Salaries,331186
Human Welfare & Neighborhood Development|Environment|Clean Air|Salaries|Permanent Salaries-Misc,331186
Human Welfare & Neighborhood Development|Environment|Clean Air|Salaries|Permanent Salaries-Misc|Misc-Regular,331186
Human Welfare & Neighborhood Development|Environment|Clean Air|Transfer Adjustments-Uses,-432280
Human Welfare & Neighborhood Development|Environment|Clean Air|Transfer Adjustments-Uses|Transfer Adjustments-Uses,-432280
Human Welfare & Neighborhood Development|Environment|Clean Air|Transfer Adjustments-Uses|Transfer Adjustments-Uses|Transfer Adjustments-Uses (Citywide),-432280
Human Welfare & Neighborhood Development|Environment|Climate Change/Energy,1063105
Human Welfare & Neighborhood Development|Environment|Climate Change/Energy|Mandatory Fringe Benefits,120924
Human Welfare & Neighborhood Development|Environment|Climate Change/Energy|Mandatory Fringe Benefits|Dental Coverage,6039
Human Welfare & Neighborhood Development|Environment|Climate Change/Energy|Mandatory Fringe Benefits|Dental Coverage|Dental Coverage,6039
